date,is_weekend,is_holiday,working_hours,holiday_name
5/15/2020,FALSE,FALSE,8,
5/16/2020,TRUE,FALSE,0,
5/17/2020,TRUE,FALSE,0,
5/18/2020,FALSE,FALSE,8,
5/19/2020,FALSE,FALSE,8,
5/20/2020,FALSE,FALSE,8,
5/21/2020,FALSE,FALSE,8,
5/22/2020,FALSE,FALSE,8,
5/23/2020,TRUE,FALSE,0,
5/24/2020,TRUE,FALSE,0,
5/25/2020,FALSE,TRUE,0,Memorial Day
5/26/2020,FALSE,FALSE,8,
5/27/2020,FALSE,FALSE,8,
5/28/2020,FALSE,FALSE,8,
5/29/2020,FALSE,FALSE,8,
5/30/2020,TRUE,FALSE,0,
5/31/2020,TRUE,FALSE,0,
6/1/2020,FALSE,FALSE,8,
6/2/2020,FALSE,FALSE,8,
6/3/2020,FALSE,FALSE,8,
6/4/2020,FALSE,FALSE,8,
6/5/2020,FALSE,FALSE,8,
6/6/2020,TRUE,FALSE,0,
6/7/2020,TRUE,FALSE,0,
6/8/2020,FALSE,FALSE,8,
6/9/2020,FALSE,FALSE,8,
6/10/2020,FALSE,FALSE,8,
6/11/2020,FALSE,FALSE,8,
6/12/2020,FALSE,FALSE,8,
6/13/2020,TRUE,FALSE,0,
6/14/2020,TRUE,FALSE,0,
6/15/2020,FALSE,FALSE,8,
6/16/2020,FALSE,FALSE,8,
6/17/2020,FALSE,FALSE,8,
6/18/2020,FALSE,FALSE,8,
6/19/2020,FALSE,FALSE,8,
6/20/2020,TRUE,FALSE,0,
6/21/2020,TRUE,FALSE,0,
6/22/2020,FALSE,FALSE,8,
6/23/2020,FALSE,FALSE,8,
6/24/2020,FALSE,FALSE,8,
6/25/2020,FALSE,FALSE,8,
6/26/2020,FALSE,FALSE,8,
6/27/2020,TRUE,FALSE,0,
6/28/2020,TRUE,FALSE,0,
6/29/2020,FALSE,FALSE,8,
6/30/2020,FALSE,FALSE,8,
7/1/2020,FALSE,FALSE,8,
7/2/2020,FALSE,FALSE,8,
7/3/2020,FALSE,TRUE,0,Independence Day (observed)
7/4/2020,TRUE,TRUE,0,Independence Day
7/5/2020,TRUE,FALSE,0,
7/6/2020,FALSE,FALSE,8,
7/7/2020,FALSE,FALSE,8,
7/8/2020,FALSE,FALSE,8,
7/9/2020,FALSE,FALSE,8,
7/10/2020,FALSE,FALSE,8,
7/11/2020,TRUE,FALSE,0,
7/12/2020,TRUE,FALSE,0,
7/13/2020,FALSE,FALSE,8,
7/14/2020,FALSE,FALSE,8,
7/15/2020,FALSE,FALSE,8,
7/16/2020,FALSE,FALSE,8,
7/17/2020,FALSE,FALSE,8,
7/18/2020,TRUE,FALSE,0,
7/19/2020,TRUE,FALSE,0,
7/20/2020,FALSE,FALSE,8,
7/21/2020,FALSE,FALSE,8,
7/22/2020,FALSE,FALSE,8,
7/23/2020,FALSE,FALSE,8,
7/24/2020,FALSE,FALSE,8,
7/25/2020,TRUE,FALSE,0,
7/26/2020,TRUE,FALSE,0,
7/27/2020,FALSE,FALSE,8,
7/28/2020,FALSE,FALSE,8,
7/29/2020,FALSE,FALSE,8,
7/30/2020,FALSE,FALSE,8,
7/31/2020,FALSE,FALSE,8,
8/1/2020,TRUE,FALSE,0,
8/2/2020,TRUE,FALSE,0,
8/3/2020,FALSE,FALSE,8,
8/4/2020,FALSE,FALSE,8,
8/5/2020,FALSE,FALSE,8,
8/6/2020,FALSE,FALSE,8,
8/7/2020,FALSE,FALSE,8,
8/8/2020,TRUE,FALSE,0,
8/9/2020,TRUE,FALSE,0,
8/10/2020,FALSE,FALSE,8,
8/11/2020,FALSE,FALSE,8,
8/12/2020,FALSE,FALSE,8,
8/13/2020,FALSE,FALSE,8,
8/14/2020,FALSE,FALSE,8,
8/15/2020,TRUE,FALSE,0,
8/16/2020,TRUE,FALSE,0,
8/17/2020,FALSE,FALSE,8,
8/18/2020,FALSE,FALSE,8,
8/19/2020,FALSE,FALSE,8,
8/20/2020,FALSE,FALSE,8,
8/21/2020,FALSE,FALSE,8,
8/22/2020,TRUE,FALSE,0,
8/23/2020,TRUE,FALSE,0,
8/24/2020,FALSE,FALSE,8,
8/25/2020,FALSE,FALSE,8,
8/26/2020,FALSE,FALSE,8,
8/27/2020,FALSE,FALSE,8,
8/28/2020,FALSE,FALSE,8,
8/29/2020,TRUE,FALSE,0,
8/30/2020,TRUE,FALSE,0,
8/31/2020,FALSE,FALSE,8,
9/1/2020,FALSE,FALSE,8,
9/2/2020,FALSE,FALSE,8,
9/3/2020,FALSE,FALSE,8,
9/4/2020,FALSE,FALSE,8,
9/5/2020,TRUE,FALSE,0,
9/6/2020,TRUE,FALSE,0,
9/7/2020,FALSE,TRUE,0,Labor Day
9/8/2020,FALSE,FALSE,8,
9/9/2020,FALSE,FALSE,8,
9/10/2020,FALSE,FALSE,8,
9/11/2020,FALSE,FALSE,8,
9/12/2020,TRUE,FALSE,0,
9/13/2020,TRUE,FALSE,0,
9/14/2020,FALSE,FALSE,8,
9/15/2020,FALSE,FALSE,8,
9/16/2020,FALSE,FALSE,8,
9/17/2020,FALSE,FALSE,8,
9/18/2020,FALSE,FALSE,8,
9/19/2020,TRUE,FALSE,0,
9/20/2020,TRUE,FALSE,0,
9/21/2020,FALSE,FALSE,8,
9/22/2020,FALSE,FALSE,8,
9/23/2020,FALSE,FALSE,8,
9/24/2020,FALSE,FALSE,8,
9/25/2020,FALSE,FALSE,8,
9/26/2020,TRUE,FALSE,0,
9/27/2020,TRUE,FALSE,0,
9/28/2020,FALSE,FALSE,8,
9/29/2020,FALSE,FALSE,8,
9/30/2020,FALSE,FALSE,8,
10/1/2020,FALSE,FALSE,8,
10/2/2020,FALSE,FALSE,8,
10/3/2020,TRUE,FALSE,0,
10/4/2020,TRUE,FALSE,0,
10/5/2020,FALSE,FALSE,8,
10/6/2020,FALSE,FALSE,8,
10/7/2020,FALSE,FALSE,8,
10/8/2020,FALSE,FALSE,8,
10/9/2020,FALSE,FALSE,8,
10/10/2020,TRUE,FALSE,0,
10/11/2020,TRUE,FALSE,0,
10/12/2020,FALSE,TRUE,0,Columbus Day
10/13/2020,FALSE,FALSE,8,
10/14/2020,FALSE,FALSE,8,
10/15/2020,FALSE,FALSE,8,
10/16/2020,FALSE,FALSE,8,
10/17/2020,TRUE,FALSE,0,
10/18/2020,TRUE,FALSE,0,
10/19/2020,FALSE,FALSE,8,
10/20/2020,FALSE,FALSE,8,
10/21/2020,FALSE,FALSE,8,
10/22/2020,FALSE,FALSE,8,
10/23/2020,FALSE,FALSE,8,
10/24/2020,TRUE,FALSE,0,
10/25/2020,TRUE,FALSE,0,
10/26/2020,FALSE,FALSE,8,
10/27/2020,FALSE,FALSE,8,
10/28/2020,FALSE,FALSE,8,
10/29/2020,FALSE,FALSE,8,
10/30/2020,FALSE,FALSE,8,
10/31/2020,TRUE,FALSE,0,
11/1/2020,TRUE,FALSE,0,
11/2/2020,FALSE,FALSE,8,
11/3/2020,FALSE,FALSE,8,
11/4/2020,FALSE,FALSE,8,
11/5/2020,FALSE,FALSE,8,
11/6/2020,FALSE,FALSE,8,
11/7/2020,TRUE,FALSE,0,
11/8/2020,TRUE,FALSE,0,
11/9/2020,FALSE,FALSE,8,
11/10/2020,FALSE,FALSE,8,
11/11/2020,FALSE,TRUE,0,Veterans Day
11/12/2020,FALSE,FALSE,8,
11/13/2020,FALSE,FALSE,8,
11/14/2020,TRUE,FALSE,0,
11/15/2020,TRUE,FALSE,0,
11/16/2020,FALSE,FALSE,8,
11/17/2020,FALSE,FALSE,8,
11/18/2020,FALSE,FALSE,8,
11/19/2020,FALSE,FALSE,8,
11/20/2020,FALSE,FALSE,8,
11/21/2020,TRUE,FALSE,0,
11/22/2020,TRUE,FALSE,0,
11/23/2020,FALSE,FALSE,8,
11/24/2020,FALSE,FALSE,8,
11/25/2020,FALSE,FALSE,8,
11/26/2020,FALSE,TRUE,0,Thanksgiving Day
11/27/2020,FALSE,FALSE,0,Day after Thanksgiving
11/28/2020,TRUE,FALSE,0,
11/29/2020,TRUE,FALSE,0,
11/30/2020,FALSE,FALSE,8,
12/1/2020,FALSE,FALSE,8,
12/2/2020,FALSE,FALSE,8,
12/3/2020,FALSE,FALSE,8,
12/4/2020,FALSE,FALSE,8,
12/5/2020,TRUE,FALSE,0,
12/6/2020,TRUE,FALSE,0,
12/7/2020,FALSE,FALSE,8,
12/8/2020,FALSE,FALSE,8,
12/9/2020,FALSE,FALSE,8,
12/10/2020,FALSE,FALSE,8,
12/11/2020,FALSE,FALSE,8,
12/12/2020,TRUE,FALSE,0,
12/13/2020,TRUE,FALSE,0,
12/14/2020,FALSE,FALSE,8,
12/15/2020,FALSE,FALSE,8,
12/16/2020,FALSE,FALSE,8,
12/17/2020,FALSE,FALSE,8,
12/18/2020,FALSE,FALSE,8,
12/19/2020,TRUE,FALSE,0,
12/20/2020,TRUE,FALSE,0,
12/21/2020,FALSE,FALSE,8,
12/22/2020,FALSE,FALSE,8,
12/23/2020,FALSE,FALSE,8,
12/24/2020,FALSE,FALSE,8,
12/25/2020,FALSE,TRUE,0,Christmas Day
12/26/2020,TRUE,FALSE,0,
12/27/2020,TRUE,FALSE,0,
12/28/2020,FALSE,FALSE,8,
12/29/2020,FALSE,FALSE,8,
12/30/2020,FALSE,FALSE,8,
12/31/2020,FALSE,FALSE,8,
